truetime,L,R,B,D,C
0.1500000000,75.8880525951,175.8880525951,24.1119474049,0.0000000000,0.0000000000
0.1550000000,75.2491186097,175.2491186097,24.7508813903,0.0000000000,0.0000000000
0.1600000000,74.6187680650,174.6187680650,25.3812319350,0.0000000000,0.0000000000
0.1650000000,73.9968464477,173.9968464477,26.0031535523,0.0000000000,0.0000000000
0.1700000000,73.3832028836,173.3832028836,26.6167971164,0.0000000000,0.0000000000
0.1750000000,72.7776900310,172.7776900311,27.2223099690,0.0000000000,0.0000000000
0.1800000000,72.1801639775,172.1801639775,27.8198360225,0.0000000000,0.0000000000
0.1850000000,71.5904841409,171.5904841409,28.4095158591,0.0000000000,0.0000000000
0.1900000000,71.0085131730,171.0085131730,28.9914868270,0.0000000000,0.0000000000
0.1950000000,70.4341168677,170.4341168677,29.5658831323,0.0000000000,0.0000000000
0.2000000000,69.8671640708,169.8671640708,30.1328359292,0.0000000000,0.0000000000
0.2050000000,69.3075265939,169.3075265939,30.6924734061,0.0000000000,0.0000000000
0.2100000000,68.7550791311,168.7550791311,31.2449208689,0.0000000000,0.0000000000
0.2150000000,68.2096991781,168.2096991781,31.7903008219,0.0000000000,0.0000000000
0.2200000000,67.6712669544,167.6712669544,32.3287330456,0.0000000000,0.0000000000
0.2250000000,67.1396653276,167.1396653276,32.8603346724,0.0000000000,0.0000000000
0.2300000000,66.6147797411,166.6147797411,33.3852202589,0.0000000000,0.0000000000
0.2350000000,66.0964981428,166.0964981429,33.9035018572,0.0000000000,0.0000000000
0.2400000000,65.5847109179,165.5847109179,34.4152890821,0.0000000000,0.0000000000
0.2450000000,65.0793108219,165.0793108219,34.9206891781,0.0000000000,0.0000000000
0.2500000000,64.5801929176,164.5801929176,35.4198070824,0.0000000000,0.0000000000
0.2550000000,64.0872545127,164.0872545127,35.9127454873,0.0000000000,0.0000000000
0.2600000000,63.6003951005,163.6003951005,36.3996048995,0.0000000000,0.0000000000
0.2650000000,63.1195163017,163.1195163017,36.8804836983,0.0000000000,0.0000000000
0.2700000000,62.6445218083,162.6445218083,37.3554781917,0.0000000000,0.0000000000
0.2750000000,62.1753173294,162.1753173294,37.8246826706,0.0000000000,0.0000000000
0.2800000000,61.7118105388,161.7118105388,38.2881894612,0.0000000000,0.0000000000
0.2850000000,61.2539110234,161.2539110234,38.7460889766,0.0000000000,0.0000000000
0.2900000000,60.8015302346,160.8015302346,39.1984697654,0.0000000000,0.0000000000
0.2950000000,60.3545814400,160.3545814400,39.6454185600,0.0000000000,0.0000000000
0.3000000000,59.9129796769,159.9129796769,40.0870203231,0.0000000000,0.0000000000
0.3050000000,59.4766417078,159.4766417078,40.5233582922,0.0000000000,0.0000000000
0.3100000000,59.0454859761,159.0454859761,40.9545140239,0.0000000000,0.0000000000
0.3150000000,58.6194325646,158.6194325646,41.3805674354,0.0000000000,0.0000000000
0.3200000000,58.1984031539,158.1984031539,41.8015968461,0.0000000000,0.0000000000
0.3250000000,57.7823209826,157.7823209826,42.2176790174,0.0000000000,0.0000000000
0.3300000000,57.3711108093,157.3711108093,42.6288891907,0.0000000000,0.0000000000
0.3350000000,56.9646988743,156.9646988743,43.0353011257,0.0000000000,0.0000000000
0.3400000000,56.5630128639,156.5630128639,43.4369871361,0.0000000000,0.0000000000
0.3450000000,56.1659818747,156.1659818747,43.8340181253,0.0000000000,0.0000000000
0.3500000000,55.7735363798,155.7735363798,44.2264636202,0.0000000000,0.0000000000
0.3550000000,55.3856081947,155.3856081947,44.6143918053,0.0000000000,0.0000000000
0.3600000000,55.0021304461,155.0021304461,44.9978695539,0.0000000000,0.0000000000
0.3650000000,54.6230375394,154.6230375394,45.3769624606,0.0000000000,0.0000000000
0.3700000000,54.2482651293,154.2482651293,45.7517348707,0.0000000000,0.0000000000
0.3750000000,53.8777500891,153.8777500891,46.1222499109,0.0000000000,0.0000000000
0.3800000000,53.5114304830,153.5114304830,46.4885695170,0.0000000000,0.0000000000
0.3850000000,53.1492455373,153.1492455373,46.8507544627,0.0000000000,0.0000000000
0.3900000000,52.7911356136,152.7911356136,47.2088643864,0.0000000000,0.0000000000
0.3950000000,52.4370421824,152.4370421824,47.5629578176,0.0000000000,0.0000000000
0.4000000000,52.0869077974,152.0869077974,47.9130922026,0.0000000000,0.0000000000
0.4050000000,51.7406760704,151.7406760704,48.2593239296,0.0000000000,0.0000000000
0.4100000000,51.3982916471,151.3982916471,48.6017083529,0.0000000000,0.0000000000
0.4150000000,51.0597001837,151.0597001837,48.9402998163,0.0000000000,0.0000000000
0.4200000000,50.7248483235,150.7248483235,49.2751516765,0.0000000000,0.0000000000
0.4250000000,50.3936836749,150.3936836749,49.6063163251,0.0000000000,0.0000000000
0.4300000000,50.0661547896,150.0661547896,49.9338452104,0.0000000000,0.0000000000
0.4350000000,49.7422111415,149.7422111415,50.2577888585,0.0000000000,0.0000000000
0.4400000000,49.4218031058,149.4218031058,50.5781968942,0.0000000000,0.0000000000
0.4450000000,49.1048819393,149.1048819393,50.8951180607,0.0000000000,0.0000000000
0.4500000000,48.7913997609,148.7913997609,51.2086002391,0.0000000000,0.0000000000
0.4550000000,48.4813095324,148.4813095324,51.5186904676,0.0000000000,0.0000000000
0.4600000000,48.1745650402,148.1745650402,51.8254349598,0.0000000000,0.0000000000
0.4650000000,47.8711208772,147.8711208772,52.1288791228,0.0000000000,0.0000000000
0.4700000000,47.5709324254,147.5709324254,52.4290675746,0.0000000000,0.0000000000
0.4750000000,47.2739558386,147.2739558386,52.7260441614,0.0000000000,0.0000000000
0.4800000000,46.9801480260,146.9801480260,53.0198519740,0.0000000000,0.0000000000
0.4850000000,46.6894666358,146.6894666358,53.3105333642,0.0000000000,0.0000000000
0.4900000000,46.4018700398,146.4018700398,53.5981299602,0.0000000000,0.0000000000
0.4950000000,46.1173173174,146.1173173174,53.8826826826,0.0000000000,0.0000000000
0.5000000000,45.8357682412,145.8357682412,54.1642317588,0.0000000000,0.0000000000
0.5050000000,45.5571832621,145.5571832621,54.4428167379,0.0000000000,0.0000000000
0.5100000000,45.2815234951,145.2815234951,54.7184765049,0.0000000000,0.0000000000
0.5150000000,45.0087507053,145.0087507053,54.9912492947,0.0000000000,0.0000000000
0.5200000000,44.7388272947,144.7388272947,55.2611727053,0.0000000000,0.0000000000
0.5250000000,44.4717162888,144.4717162888,55.5282837112,0.0000000000,0.0000000000
0.5300000000,44.2073813235,144.2073813235,55.7926186765,0.0000000000,0.0000000000
0.5350000000,43.9457866331,143.9457866331,56.0542133669,0.0000000000,0.0000000000
0.5400000000,43.6868970375,143.6868970375,56.3131029625,0.0000000000,0.0000000000
0.5450000000,43.4306779305,143.4306779305,56.5693220695,0.0000000000,0.0000000000
0.5500000000,43.1770952684,143.1770952684,56.8229047316,0.0000000000,0.0000000000
0.5550000000,42.9261155581,142.9261155581,57.0738844419,0.0000000000,0.0000000000
0.5600000000,42.6777058465,142.6777058465,57.3222941535,0.0000000000,0.0000000000
0.5650000000,42.4318337094,142.4318337094,57.5681662906,0.0000000000,0.0000000000
0.5700000000,42.1884672410,142.1884672410,57.8115327590,0.0000000000,0.0000000000
0.5750000000,41.9475750435,141.9475750435,58.0524249565,0.0000000000,0.0000000000
0.5800000000,41.7091262174,141.7091262174,58.2908737826,0.0000000000,0.0000000000
0.5850000000,41.4730903512,141.4730903512,58.5269096488,0.0000000000,0.0000000000
0.5900000000,41.2394375121,141.2394375121,58.7605624879,0.0000000000,0.0000000000
